product_name,category,price,date_sold,discount,quantity
Face Wash,Personal Care,123.51,2025-03-06,0.32,7
Infant Formula,Baby Products,131.03,2025-05-04,0.0,13
Bleach,Cleaning Supplies,116.83,2025-06-12,0.3,2
Shampoo,Personal Care,167.71,2025-05-02,0.23,6
Shampoo,Personal Care,167.26,2025-06-09,0.18,14
Body Lotion,Personal Care,131.46,2025-05-31,0.02,4
Glass Cleaner,Cleaning Supplies,96.19,2025-06-27,0.22,18
All-Purpose Flour,Pantry Staples,130.52,2025-07-15,0.06,9
Liquid Detergent,Cleaning Supplies,75.56,2025-06-06,0.06,3
Pasta,Pantry Staples,20.18,2025-03-02,0.05,2
Fresh Milk,Dairy & Eggs,164.32,2025-03-12,0.14,16
Baby Wipes,Baby Products,124.33,2025-02-11,0.34,14
Glass Cleaner,Cleaning Supplies,140.76,2025-04-29,0.19,13
Organic Eggs,Dairy & Eggs,94.98,2025-03-21,0.09,16
Pasta,Pantry Staples,17.41,2025-07-06,0.31,11
Infant Formula,Baby Products,192.56,2025-03-22,0.13,17
Deodorant,Personal Care,163.79,2025-02-25,0.22,18
Face Wash,Personal Care,80.1,2025-02-17,0.34,5
Toothpaste,Personal Care,130.66,2025-05-21,0.29,20
Fresh Milk,Dairy & Eggs,197.75,2025-05-11,0.13,9
Disinfectant Spray,Cleaning Supplies,65.03,2025-03-13,0.1,18
Baby Shampoo,Baby Products,71.7,2025-07-13,0.14,11
Cheddar Cheese,Dairy & Eggs,107.47,2025-07-22,0.19,6
Baby Wipes,Baby Products,42.82,2025-07-18,0.24,6
Diapers,Baby Products,34.0,2025-03-23,0.1,16
Body Lotion,Personal Care,102.09,2025-05-10,0.09,17
Body Lotion,Personal Care,185.77,2025-02-25,0.22,8
Cheddar Cheese,Dairy & Eggs,103.78,2025-07-06,0.04,12
Shampoo,Personal Care,175.55,2025-04-07,0.25,2
Baby Shampoo,Baby Products,72.91,2025-07-07,0.06,14
White Sugar,Pantry Staples,31.88,2025-07-08,0.18,4
All-Purpose Flour,Pantry Staples,35.33,2025-06-01,0.27,3
Face Wash,Personal Care,66.98,2025-04-12,0.26,4
Potato Chips,Snacks & Sweets,133.51,2025-04-07,0.33,1
Chocolate Bar,Snacks & Sweets,152.08,2025-06-04,0.08,18
Baby Wipes,Baby Products,181.48,2025-04-21,0.26,3
Sunflower Oil,Pantry Staples,51.08,2025-06-28,0.07,15
Baby Wipes,Baby Products,36.97,2025-04-15,0.32,15
Disinfectant Spray,Cleaning Supplies,3.6,2025-05-06,0.24,14
Deodorant,Personal Care,95.05,2025-03-05,0.01,20
Organic Eggs,Dairy & Eggs,115.48,2025-05-30,0.3,6
Scrub Sponge,Cleaning Supplies,74.21,2025-04-20,0.18,3
Scrub Sponge,Cleaning Supplies,34.1,2025-03-06,0.08,1
Liquid Detergent,Cleaning Supplies,167.09,2025-07-15,0.18,15
Salted Butter,Dairy & Eggs,155.45,2025-07-15,0.23,19
Organic Eggs,Dairy & Eggs,164.05,2025-02-14,0.29,19
Salted Butter,Dairy & Eggs,5.59,2025-07-03,0.32,3
White Sugar,Pantry Staples,119.44,2025-06-10,0.2,9
Baby Wipes,Baby Products,113.54,2025-06-11,0.18,20
Bleach,Cleaning Supplies,52.96,2025-05-30,0.33,18
Sunflower Oil,Pantry Staples,51.19,2025-04-29,0.33,6
Fresh Milk,Dairy & Eggs,84.05,2025-05-08,0.19,4
Pasta,Pantry Staples,38.48,2025-07-17,0.27,16
White Sugar,Pantry Staples,98.87,2025-06-22,0.25,15
Salted Butter,Dairy & Eggs,187.98,2025-04-23,0.33,11
Trail Mix,Snacks & Sweets,40.92,2025-04-08,0.2,16
Diapers,Baby Products,189.56,2025-06-07,0.3,14
Deodorant,Personal Care,100.08,2025-02-14,0.3,13
Baby Wipes,Baby Products,124.59,2025-01-27,0.12,3
Potato Chips,Snacks & Sweets,107.3,2025-06-30,0.16,11
Canned Beans,Pantry Staples,111.02,2025-04-08,0.21,18
White Sugar,Pantry Staples,196.63,2025-03-21,0.27,6
Disinfectant Spray,Cleaning Supplies,162.15,2025-04-01,0.3,9
Shampoo,Personal Care,75.72,2025-04-22,0.1,16
Infant Formula,Baby Products,140.46,2025-02-27,0.28,15
Biscuits,Snacks & Sweets,39.47,2025-02-14,0.3,4
Trail Mix,Snacks & Sweets,125.99,2025-03-19,0.06,16
Organic Eggs,Dairy & Eggs,112.79,2025-05-03,0.13,14
White Sugar,Pantry Staples,45.05,2025-02-17,0.31,12
Deodorant,Personal Care,76.51,2025-06-27,0.03,3
Fresh Milk,Dairy & Eggs,156.88,2025-07-21,0.13,9
Gummy Bears,Snacks & Sweets,110.29,2025-02-22,0.05,18
Disinfectant Spray,Cleaning Supplies,129.55,2025-03-15,0.32,4
Infant Formula,Baby Products,126.93,2025-03-16,0.17,17
White Sugar,Pantry Staples,139.57,2025-02-18,0.16,4
Baby Shampoo,Baby Products,100.29,2025-01-25,0.02,1
Teething Gel,Baby Products,187.01,2025-01-29,0.2,19
Sunflower Oil,Pantry Staples,96.2,2025-05-13,0.34,7
Potato Chips,Snacks & Sweets,22.37,2025-06-29,0.34,14
Canned Beans,Pantry Staples,76.57,2025-03-16,0.33,17
Salted Butter,Dairy & Eggs,165.08,2025-06-05,0.3,17
Biscuits,Snacks & Sweets,47.32,2025-02-07,0.24,13
Potato Chips,Snacks & Sweets,56.97,2025-02-27,0.06,11
Organic Eggs,Dairy & Eggs,50.58,2025-03-11,0.32,14
Deodorant,Personal Care,57.63,2025-04-01,0.27,17
Organic Eggs,Dairy & Eggs,139.25,2025-05-26,0.11,10
Teething Gel,Baby Products,40.4,2025-04-12,0.28,15
Trail Mix,Snacks & Sweets,168.89,2025-04-17,0.26,3
Bleach,Cleaning Supplies,59.4,2025-03-08,0.24,2
Chocolate Bar,Snacks & Sweets,5.63,2025-06-05,0.3,4
Greek Yogurt,Dairy & Eggs,45.88,2025-06-17,0.2,7
White Sugar,Pantry Staples,128.87,2025-07-10,0.08,9
Fresh Milk,Dairy & Eggs,140.29,2025-05-25,0.03,4
Fresh Milk,Dairy & Eggs,199.21,2025-06-10,0.05,5
Pasta,Pantry Staples,103.51,2025-06-15,0.06,17
Salted Butter,Dairy & Eggs,183.83,2025-04-01,0.27,12
Disinfectant Spray,Cleaning Supplies,150.82,2025-07-12,0.18,8
All-Purpose Flour,Pantry Staples,43.94,2025-05-19,0.29,12
Body Lotion,Personal Care,156.68,2025-02-26,0.14,5
Fresh Milk,Dairy & Eggs,6.17,2025-07-19,0.03,5
Shampoo,Personal Care,133.48,2025-05-05,0.25,17
Canned Beans,Pantry Staples,70.45,2025-03-30,0.34,8
Fresh Milk,Dairy & Eggs,8.86,2025-05-07,0.26,10
Potato Chips,Snacks & Sweets,5.34,2025-05-14,0.08,18
Diapers,Baby Products,113.54,2025-03-29,0.34,10
Toothpaste,Personal Care,105.32,2025-05-23,0.09,3
Body Lotion,Personal Care,37.66,2025-03-30,0.07,5
Organic Eggs,Dairy & Eggs,15.93,2025-03-11,0.24,10
Organic Eggs,Dairy & Eggs,78.0,2025-02-22,0.22,8
Potato Chips,Snacks & Sweets,159.76,2025-03-17,0.25,9
Diapers,Baby Products,138.5,2025-05-28,0.25,14
Liquid Detergent,Cleaning Supplies,82.87,2025-03-13,0.19,10
Baby Shampoo,Baby Products,50.11,2025-07-17,0.25,14
Chocolate Bar,Snacks & Sweets,165.83,2025-04-16,0.33,9
Glass Cleaner,Cleaning Supplies,185.89,2025-06-30,0.31,13
Sunflower Oil,Pantry Staples,127.3,2025-03-11,0.07,19
All-Purpose Flour,Pantry Staples,112.17,2025-07-06,0.19,5
Baby Shampoo,Baby Products,170.52,2025-06-11,0.07,19
Infant Formula,Baby Products,92.77,2025-01-31,0.32,8
Cheddar Cheese,Dairy & Eggs,110.79,2025-06-03,0.22,10
Infant Formula,Baby Products,16.38,2025-04-03,0.12,7
White Sugar,Pantry Staples,149.26,2025-07-23,0.3,13
Bleach,Cleaning Supplies,134.95,2025-05-30,0.31,2
Baby Wipes,Baby Products,198.83,2025-03-20,0.18,10
Fresh Milk,Dairy & Eggs,90.71,2025-02-26,0.23,4
Trail Mix,Snacks & Sweets,80.6,2025-04-09,0.12,16
Teething Gel,Baby Products,154.71,2025-02-23,0.21,18
Bleach,Cleaning Supplies,40.35,2025-04-08,0.14,3
Body Lotion,Personal Care,47.84,2025-02-24,0.26,6
Infant Formula,Baby Products,199.47,2025-05-10,0.19,19
Fresh Milk,Dairy & Eggs,89.01,2025-02-09,0.35,12
Organic Eggs,Dairy & Eggs,100.98,2025-06-11,0.26,3
Canned Beans,Pantry Staples,133.85,2025-06-25,0.28,12
Bleach,Cleaning Supplies,150.36,2025-05-14,0.27,2
Greek Yogurt,Dairy & Eggs,71.04,2025-07-24,0.12,15
Trail Mix,Snacks & Sweets,29.1,2025-06-14,0.21,12
Cheddar Cheese,Dairy & Eggs,148.43,2025-06-29,0.24,18
Organic Eggs,Dairy & Eggs,110.35,2025-02-26,0.02,12
Teething Gel,Baby Products,95.31,2025-02-10,0.12,11
Body Lotion,Personal Care,80.58,2025-02-02,0.01,14
Gummy Bears,Snacks & Sweets,94.86,2025-06-03,0.26,3
Bleach,Cleaning Supplies,58.43,2025-04-15,0.33,16
Scrub Sponge,Cleaning Supplies,132.27,2025-02-25,0.25,18
Fresh Milk,Dairy & Eggs,143.1,2025-06-07,0.29,7
Potato Chips,Snacks & Sweets,137.22,2025-07-12,0.27,14
Trail Mix,Snacks & Sweets,115.29,2025-04-08,0.24,19
Diapers,Baby Products,50.7,2025-05-17,0.02,17
Toothpaste,Personal Care,174.02,2025-05-05,0.31,11
White Sugar,Pantry Staples,164.12,2025-02-23,0.18,19
Toothpaste,Personal Care,114.2,2025-02-02,0.26,12
Baby Shampoo,Baby Products,42.53,2025-03-09,0.34,18
Chocolate Bar,Snacks & Sweets,138.6,2025-03-17,0.32,13
Baby Wipes,Baby Products,14.0,2025-06-11,0.15,3
Sunflower Oil,Pantry Staples,134.09,2025-03-11,0.22,12
Baby Shampoo,Baby Products,32.86,2025-07-22,0.08,20
Fresh Milk,Dairy & Eggs,186.44,2025-02-28,0.23,2
Organic Eggs,Dairy & Eggs,90.23,2025-04-13,0.11,10
Baby Wipes,Baby Products,68.29,2025-04-17,0.31,7
All-Purpose Flour,Pantry Staples,155.99,2025-05-03,0.1,8
Cheddar Cheese,Dairy & Eggs,62.84,2025-07-24,0.1,6
Glass Cleaner,Cleaning Supplies,10.43,2025-07-05,0.28,19
Biscuits,Snacks & Sweets,117.04,2025-01-29,0.08,1
Shampoo,Personal Care,36.41,2025-05-08,0.14,7
Shampoo,Personal Care,42.53,2025-05-31,0.31,14
Baby Wipes,Baby Products,39.08,2025-02-22,0.03,7
All-Purpose Flour,Pantry Staples,19.86,2025-02-17,0.24,20
All-Purpose Flour,Pantry Staples,111.13,2025-02-08,0.31,1
Teething Gel,Baby Products,128.2,2025-02-22,0.26,12
Shampoo,Personal Care,71.96,2025-02-03,0.28,6
Face Wash,Personal Care,162.77,2025-05-01,0.17,15
Baby Shampoo,Baby Products,65.65,2025-05-02,0.05,2
Disinfectant Spray,Cleaning Supplies,53.84,2025-03-25,0.18,9
Face Wash,Personal Care,46.57,2025-07-03,0.27,4
Bleach,Cleaning Supplies,193.42,2025-02-14,0.14,18
Baby Wipes,Baby Products,171.02,2025-04-04,0.18,18
White Sugar,Pantry Staples,28.09,2025-02-16,0.16,19
Chocolate Bar,Snacks & Sweets,29.35,2025-05-18,0.09,1
Shampoo,Personal Care,89.88,2025-07-23,0.15,7
Glass Cleaner,Cleaning Supplies,38.85,2025-06-09,0.14,11
Diapers,Baby Products,73.67,2025-05-11,0.34,5
Biscuits,Snacks & Sweets,68.46,2025-03-29,0.08,6
Toothpaste,Personal Care,128.45,2025-07-10,0.19,19
Canned Beans,Pantry Staples,72.53,2025-06-06,0.33,3
Cheddar Cheese,Dairy & Eggs,164.27,2025-01-27,0.34,20
Infant Formula,Baby Products,76.47,2025-01-29,0.02,6
Diapers,Baby Products,100.43,2025-04-08,0.05,3
Liquid Detergent,Cleaning Supplies,19.14,2025-05-15,0.25,19
Biscuits,Snacks & Sweets,108.68,2025-04-26,0.0,1
Sunflower Oil,Pantry Staples,152.41,2025-05-25,0.16,15
Salted Butter,Dairy & Eggs,178.06,2025-04-13,0.03,19
Liquid Detergent,Cleaning Supplies,153.66,2025-04-02,0.26,9
Potato Chips,Snacks & Sweets,41.66,2025-06-03,0.28,9
Cheddar Cheese,Dairy & Eggs,90.61,2025-07-20,0.07,9
Organic Eggs,Dairy & Eggs,123.61,2025-06-10,0.33,14
Gummy Bears,Snacks & Sweets,84.38,2025-05-19,0.19,6
Disinfectant Spray,Cleaning Supplies,140.23,2025-05-13,0.1,2
Shampoo,Personal Care,72.51,2025-03-22,0.13,1
Cheddar Cheese,Dairy & Eggs,191.59,2025-03-09,0.32,4
Biscuits,Snacks & Sweets,34.37,2025-01-25,0.31,17
Scrub Sponge,Cleaning Supplies,180.31,2025-06-25,0.33,1
Shampoo,Personal Care,42.12,2025-04-02,0.13,8
Baby Wipes,Baby Products,121.83,2025-06-24,0.13,3
Teething Gel,Baby Products,165.76,2025-03-02,0.26,17
Diapers,Baby Products,8.23,2025-04-05,0.17,8
Potato Chips,Snacks & Sweets,85.61,2025-04-05,0.26,4
Diapers,Baby Products,196.31,2025-06-21,0.04,8
Salted Butter,Dairy & Eggs,143.32,2025-02-15,0.19,16
Disinfectant Spray,Cleaning Supplies,137.5,2025-06-26,0.04,19
Diapers,Baby Products,12.31,2025-04-29,0.2,6
Gummy Bears,Snacks & Sweets,147.17,2025-07-23,0.27,4
Deodorant,Personal Care,142.54,2025-05-27,0.18,9
Sunflower Oil,Pantry Staples,166.19,2025-05-04,0.03,6
Salted Butter,Dairy & Eggs,49.73,2025-04-13,0.17,15
Bleach,Cleaning Supplies,196.47,2025-02-12,0.08,12
Glass Cleaner,Cleaning Supplies,120.17,2025-05-25,0.28,20
Glass Cleaner,Cleaning Supplies,22.1,2025-03-19,0.15,8
Biscuits,Snacks & Sweets,133.43,2025-02-15,0.01,18
Body Lotion,Personal Care,170.97,2025-04-14,0.24,11
Cheddar Cheese,Dairy & Eggs,193.28,2025-07-08,0.31,7
Baby Wipes,Baby Products,42.34,2025-05-29,0.12,16
Chocolate Bar,Snacks & Sweets,144.45,2025-02-01,0.21,4
Deodorant,Personal Care,104.21,2025-01-28,0.25,20
Liquid Detergent,Cleaning Supplies,123.59,2025-05-11,0.03,9
Shampoo,Personal Care,26.61,2025-02-10,0.18,12
Potato Chips,Snacks & Sweets,28.58,2025-05-20,0.3,3
Disinfectant Spray,Cleaning Supplies,185.9,2025-04-19,0.2,1
Diapers,Baby Products,103.82,2025-06-20,0.11,9
Bleach,Cleaning Supplies,109.51,2025-02-12,0.28,7
Baby Shampoo,Baby Products,70.63,2025-02-23,0.34,17
Infant Formula,Baby Products,43.7,2025-06-04,0.05,14
Sunflower Oil,Pantry Staples,175.72,2025-07-17,0.25,3
Teething Gel,Baby Products,64.44,2025-03-05,0.04,14
Diapers,Baby Products,179.3,2025-04-05,0.3,12
Toothpaste,Personal Care,63.42,2025-04-15,0.17,8
Chocolate Bar,Snacks & Sweets,18.44,2025-07-14,0.33,18
Face Wash,Personal Care,172.37,2025-05-12,0.04,4
White Sugar,Pantry Staples,111.1,2025-03-30,0.12,18
Biscuits,Snacks & Sweets,146.39,2025-07-10,0.26,11
White Sugar,Pantry Staples,35.82,2025-07-19,0.22,16
Bleach,Cleaning Supplies,144.92,2025-05-14,0.27,6
Salted Butter,Dairy & Eggs,88.82,2025-03-18,0.17,20
Canned Beans,Pantry Staples,76.01,2025-04-03,0.22,5
Sunflower Oil,Pantry Staples,91.03,2025-06-21,0.3,18
Gummy Bears,Snacks & Sweets,136.1,2025-03-08,0.22,15
Pasta,Pantry Staples,39.17,2025-05-25,0.05,20
Face Wash,Personal Care,44.96,2025-02-04,0.03,16
Salted Butter,Dairy & Eggs,197.07,2025-05-17,0.02,15
Biscuits,Snacks & Sweets,48.92,2025-07-15,0.2,19
Greek Yogurt,Dairy & Eggs,41.03,2025-02-19,0.31,18
Fresh Milk,Dairy & Eggs,27.47,2025-03-04,0.16,13
Baby Wipes,Baby Products,28.89,2025-07-03,0.2,19
Teething Gel,Baby Products,116.35,2025-03-25,0.1,5
Body Lotion,Personal Care,116.52,2025-07-23,0.1,4
Trail Mix,Snacks & Sweets,131.78,2025-07-19,0.05,16
Baby Wipes,Baby Products,173.74,2025-02-24,0.33,8
Scrub Sponge,Cleaning Supplies,188.15,2025-01-31,0.22,3
Face Wash,Personal Care,14.4,2025-06-22,0.21,12
Deodorant,Personal Care,191.37,2025-07-17,0.18,12
Organic Eggs,Dairy & Eggs,46.31,2025-04-22,0.15,15
Fresh Milk,Dairy & Eggs,122.95,2025-04-24,0.14,5
Biscuits,Snacks & Sweets,128.88,2025-05-23,0.32,20
Chocolate Bar,Snacks & Sweets,89.01,2025-07-07,0.24,18
All-Purpose Flour,Pantry Staples,75.64,2025-05-25,0.19,10
Disinfectant Spray,Cleaning Supplies,182.79,2025-04-13,0.2,15
White Sugar,Pantry Staples,85.38,2025-06-05,0.19,2
Trail Mix,Snacks & Sweets,167.22,2025-05-31,0.16,5
Baby Shampoo,Baby Products,186.64,2025-05-11,0.31,16
Glass Cleaner,Cleaning Supplies,172.71,2025-06-28,0.1,14
Toothpaste,Personal Care,115.19,2025-03-22,0.2,18
Infant Formula,Baby Products,132.11,2025-07-15,0.24,14
Disinfectant Spray,Cleaning Supplies,168.23,2025-02-13,0.2,14
Body Lotion,Personal Care,41.75,2025-05-09,0.04,7
Liquid Detergent,Cleaning Supplies,105.61,2025-05-17,0.15,17
Salted Butter,Dairy & Eggs,5.35,2025-05-30,0.19,5
Baby Wipes,Baby Products,89.69,2025-05-06,0.04,8
Organic Eggs,Dairy & Eggs,37.69,2025-02-15,0.07,5
Liquid Detergent,Cleaning Supplies,44.46,2025-03-03,0.1,6
Potato Chips,Snacks & Sweets,156.64,2025-06-12,0.34,20
Scrub Sponge,Cleaning Supplies,134.1,2025-04-15,0.22,18
Liquid Detergent,Cleaning Supplies,153.37,2025-03-21,0.21,12
Cheddar Cheese,Dairy & Eggs,62.33,2025-04-13,0.25,15
Teething Gel,Baby Products,48.98,2025-06-02,0.01,20
Disinfectant Spray,Cleaning Supplies,167.81,2025-06-29,0.16,5
Canned Beans,Pantry Staples,136.29,2025-07-22,0.02,17
Liquid Detergent,Cleaning Supplies,51.25,2025-02-16,0.21,13
Gummy Bears,Snacks & Sweets,178.01,2025-04-01,0.13,12
Pasta,Pantry Staples,188.33,2025-06-05,0.03,3
Scrub Sponge,Cleaning Supplies,58.14,2025-01-28,0.26,16
Baby Wipes,Baby Products,14.43,2025-02-08,0.06,2
Gummy Bears,Snacks & Sweets,151.68,2025-06-14,0.15,6
Teething Gel,Baby Products,186.96,2025-05-27,0.31,7
Glass Cleaner,Cleaning Supplies,109.16,2025-07-06,0.1,1
Bleach,Cleaning Supplies,5.68,2025-03-23,0.28,18
Trail Mix,Snacks & Sweets,146.47,2025-03-31,0.19,4
Toothpaste,Personal Care,160.38,2025-04-01,0.15,1
Potato Chips,Snacks & Sweets,142.61,2025-03-31,0.08,3
Deodorant,Personal Care,105.58,2025-04-05,0.06,6
Teething Gel,Baby Products,173.71,2025-07-14,0.05,5
Liquid Detergent,Cleaning Supplies,92.35,2025-07-08,0.35,15
White Sugar,Pantry Staples,180.95,2025-04-16,0.16,14
Salted Butter,Dairy & Eggs,99.89,2025-05-30,0.08,14
Teething Gel,Baby Products,198.54,2025-04-02,0.16,8
Gummy Bears,Snacks & Sweets,45.53,2025-06-11,0.16,2
Sunflower Oil,Pantry Staples,89.21,2025-07-05,0.28,7
Baby Shampoo,Baby Products,23.03,2025-04-29,0.16,12
Salted Butter,Dairy & Eggs,32.55,2025-04-27,0.25,13
Pasta,Pantry Staples,172.21,2025-03-17,0.25,1
Deodorant,Personal Care,164.61,2025-05-14,0.02,8
Deodorant,Personal Care,135.73,2025-04-12,0.1,6
Shampoo,Personal Care,30.93,2025-07-02,0.03,17
Diapers,Baby Products,29.64,2025-06-26,0.1,8
Liquid Detergent,Cleaning Supplies,87.43,2025-05-29,0.34,12
Greek Yogurt,Dairy & Eggs,167.5,2025-06-15,0.22,8
Trail Mix,Snacks & Sweets,84.52,2025-04-17,0.02,14
Deodorant,Personal Care,115.51,2025-05-17,0.23,14
Baby Shampoo,Baby Products,11.86,2025-02-24,0.13,12
All-Purpose Flour,Pantry Staples,45.57,2025-07-18,0.34,12
Teething Gel,Baby Products,198.13,2025-03-19,0.25,3
Baby Wipes,Baby Products,96.74,2025-07-02,0.29,17
Glass Cleaner,Cleaning Supplies,153.15,2025-07-13,0.14,7
Bleach,Cleaning Supplies,64.01,2025-04-16,0.24,19
Sunflower Oil,Pantry Staples,136.39,2025-04-16,0.19,9
Teething Gel,Baby Products,136.3,2025-05-25,0.23,15
Liquid Detergent,Cleaning Supplies,32.26,2025-04-21,0.34,5
Liquid Detergent,Cleaning Supplies,88.07,2025-04-12,0.07,10
Glass Cleaner,Cleaning Supplies,53.35,2025-04-04,0.14,4
Toothpaste,Personal Care,109.28,2025-06-30,0.09,7
Deodorant,Personal Care,21.07,2025-03-22,0.29,11
Toothpaste,Personal Care,173.28,2025-03-09,0.13,19
Gummy Bears,Snacks & Sweets,77.01,2025-05-23,0.1,2
Sunflower Oil,Pantry Staples,72.57,2025-04-28,0.32,5
Organic Eggs,Dairy & Eggs,19.24,2025-07-12,0.11,19
Gummy Bears,Snacks & Sweets,29.3,2025-04-21,0.24,18
All-Purpose Flour,Pantry Staples,48.64,2025-07-15,0.06,18
Fresh Milk,Dairy & Eggs,129.42,2025-06-02,0.35,10
Toothpaste,Personal Care,157.98,2025-04-17,0.05,2
Body Lotion,Personal Care,64.23,2025-03-03,0.01,20
Cheddar Cheese,Dairy & Eggs,177.2,2025-02-18,0.2,20
Deodorant,Personal Care,34.32,2025-05-30,0.09,6
Liquid Detergent,Cleaning Supplies,111.9,2025-05-20,0.09,13
Face Wash,Personal Care,21.08,2025-06-15,0.03,16
Trail Mix,Snacks & Sweets,5.29,2025-05-23,0.23,14
Disinfectant Spray,Cleaning Supplies,128.95,2025-04-01,0.32,20
Teething Gel,Baby Products,13.41,2025-04-23,0.17,9
Baby Wipes,Baby Products,7.15,2025-05-22,0.23,4
Baby Wipes,Baby Products,116.18,2025-04-12,0.16,17
Biscuits,Snacks & Sweets,138.06,2025-07-19,0.34,20
Canned Beans,Pantry Staples,133.3,2025-01-29,0.27,2
Fresh Milk,Dairy & Eggs,25.89,2025-03-15,0.08,4
Sunflower Oil,Pantry Staples,104.76,2025-04-10,0.07,13
Bleach,Cleaning Supplies,6.41,2025-01-29,0.16,8
Potato Chips,Snacks & Sweets,65.93,2025-02-09,0.04,18
Sunflower Oil,Pantry Staples,58.94,2025-07-09,0.02,17
Chocolate Bar,Snacks & Sweets,54.15,2025-06-14,0.21,14
Disinfectant Spray,Cleaning Supplies,110.53,2025-04-28,0.32,15
Sunflower Oil,Pantry Staples,40.26,2025-03-19,0.32,1
Liquid Detergent,Cleaning Supplies,143.01,2025-01-23,0.15,11
Pasta,Pantry Staples,131.18,2025-02-16,0.21,5
Chocolate Bar,Snacks & Sweets,117.68,2025-07-02,0.1,19
White Sugar,Pantry Staples,29.39,2025-07-23,0.3,8
Diapers,Baby Products,12.77,2025-02-02,0.07,13
Scrub Sponge,Cleaning Supplies,55.59,2025-07-11,0.05,10
Baby Shampoo,Baby Products,22.74,2025-04-07,0.26,13
Chocolate Bar,Snacks & Sweets,39.38,2025-04-19,0.04,13
Body Lotion,Personal Care,14.73,2025-04-13,0.09,11
Liquid Detergent,Cleaning Supplies,121.85,2025-05-17,0.08,7
Fresh Milk,Dairy & Eggs,177.03,2025-03-10,0.25,1
Canned Beans,Pantry Staples,137.44,2025-02-24,0.1,9
Gummy Bears,Snacks & Sweets,119.5,2025-03-22,0.16,15
Glass Cleaner,Cleaning Supplies,9.02,2025-03-16,0.23,11
Baby Wipes,Baby Products,5.93,2025-06-18,0.3,2
Organic Eggs,Dairy & Eggs,173.71,2025-07-21,0.26,5
Teething Gel,Baby Products,89.32,2025-01-28,0.27,4
Disinfectant Spray,Cleaning Supplies,166.24,2025-05-15,0.2,1
Baby Shampoo,Baby Products,50.32,2025-06-23,0.02,14
Liquid Detergent,Cleaning Supplies,95.26,2025-06-16,0.31,2
Baby Shampoo,Baby Products,176.53,2025-05-12,0.02,9
Scrub Sponge,Cleaning Supplies,145.58,2025-02-18,0.15,13
Baby Shampoo,Baby Products,44.59,2025-02-07,0.15,1
Deodorant,Personal Care,51.33,2025-06-06,0.13,8
Gummy Bears,Snacks & Sweets,12.38,2025-07-04,0.21,11
Pasta,Pantry Staples,18.18,2025-03-01,0.05,13
Fresh Milk,Dairy & Eggs,48.88,2025-02-28,0.02,18
Pasta,Pantry Staples,24.59,2025-03-02,0.25,19
Gummy Bears,Snacks & Sweets,117.33,2025-01-27,0.3,1
Sunflower Oil,Pantry Staples,151.99,2025-07-24,0.06,11
Biscuits,Snacks & Sweets,31.42,2025-07-19,0.31,8
Sunflower Oil,Pantry Staples,134.83,2025-05-14,0.0,2
Deodorant,Personal Care,120.5,2025-04-03,0.1,12
Disinfectant Spray,Cleaning Supplies,161.97,2025-07-05,0.09,5
Potato Chips,Snacks & Sweets,114.25,2025-03-13,0.07,12
Canned Beans,Pantry Staples,144.46,2025-07-23,0.09,14
Chocolate Bar,Snacks & Sweets,50.68,2025-06-21,0.26,15
Diapers,Baby Products,9.89,2025-05-11,0.21,19
Biscuits,Snacks & Sweets,107.08,2025-06-15,0.25,9
Toothpaste,Personal Care,31.46,2025-03-25,0.15,18
Sunflower Oil,Pantry Staples,92.48,2025-05-31,0.07,19
Shampoo,Personal Care,33.82,2025-06-07,0.34,17
Cheddar Cheese,Dairy & Eggs,20.56,2025-02-07,0.09,7
Baby Wipes,Baby Products,52.39,2025-06-17,0.34,19
Teething Gel,Baby Products,99.5,2025-05-05,0.21,17
Toothpaste,Personal Care,116.93,2025-03-28,0.11,3
Pasta,Pantry Staples,180.26,2025-06-01,0.07,1
Sunflower Oil,Pantry Staples,40.22,2025-04-04,0.07,8
Potato Chips,Snacks & Sweets,28.71,2025-05-11,0.02,13
Diapers,Baby Products,191.95,2025-05-26,0.28,10
Body Lotion,Personal Care,43.88,2025-05-07,0.23,15
Baby Wipes,Baby Products,61.0,2025-01-27,0.15,16
Toothpaste,Personal Care,40.69,2025-02-12,0.1,12
Greek Yogurt,Dairy & Eggs,195.29,2025-07-02,0.16,15
Sunflower Oil,Pantry Staples,154.65,2025-03-21,0.27,20
Diapers,Baby Products,168.03,2025-02-08,0.35,12
Pasta,Pantry Staples,76.15,2025-06-16,0.24,10
Salted Butter,Dairy & Eggs,195.95,2025-07-10,0.24,9
Chocolate Bar,Snacks & Sweets,196.89,2025-05-09,0.03,18
Toothpaste,Personal Care,69.48,2025-04-23,0.03,4
Biscuits,Snacks & Sweets,7.74,2025-01-23,0.26,19
Canned Beans,Pantry Staples,132.09,2025-07-23,0.16,13
Diapers,Baby Products,159.57,2025-03-21,0.13,5
Organic Eggs,Dairy & Eggs,92.82,2025-01-28,0.13,5
Teething Gel,Baby Products,128.43,2025-05-01,0.09,12
Scrub Sponge,Cleaning Supplies,73.6,2025-03-25,0.03,17
Deodorant,Personal Care,7.39,2025-06-30,0.09,13
Body Lotion,Personal Care,147.84,2025-06-26,0.26,16
Deodorant,Personal Care,117.18,2025-03-23,0.34,17
Glass Cleaner,Cleaning Supplies,11.47,2025-03-02,0.31,4
Baby Wipes,Baby Products,171.06,2025-03-29,0.1,6
