sales_id,product_id,store_id,date_id,price,discount,quantity,product_name,category,store_name,city,date_sold,day,month,year,quarter,weekday,net_price,revenue
5759748,6,1,2025-06-07,26.0,0.26,10,Pasta,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-07,7,6,2025,2,Saturday,19.24,192.39999999999998
5759749,363,1,2025-04-20,80.22,0.26,6,Trail Mix,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-20,20,4,2025,2,Sunday,59.3628,356.1768
5759750,194,1,2025-05-20,109.66,0.01,9,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-20,20,5,2025,2,Tuesday,108.5634,977.0706
5759751,296,1,2025-04-29,181.52,0.07,3,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-29,29,4,2025,2,Tuesday,168.8136,506.4408
5759752,371,1,2025-02-26,191.41,0.34,2,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-26,26,2,2025,1,Wednesday,126.33059999999998,252.66119999999995
5759753,210,1,2025-07-17,37.31,0.25,15,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-17,17,7,2025,3,Thursday,27.9825,419.7375
5759754,204,1,2025-02-15,109.4,0.11,4,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-15,15,2,2025,1,Saturday,97.366,389.464
5759755,194,1,2025-05-30,40.65,0.17,4,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-30,30,5,2025,2,Friday,33.7395,134.958
5759756,463,1,2025-03-07,59.24,0.1,14,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-07,7,3,2025,1,Friday,53.316,746.424
5759757,542,1,2025-02-01,161.11,0.13,17,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-01,1,2,2025,1,Saturday,140.16570000000002,2382.8169000000003
5759758,184,1,2025-03-09,35.4,0.13,6,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-09,9,3,2025,1,Sunday,30.798,184.78799999999998
5759759,97,1,2025-04-19,83.1,0.24,9,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-19,19,4,2025,2,Saturday,63.156,568.404
5759760,463,1,2025-06-01,88.79,0.05,20,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-01,1,6,2025,2,Sunday,84.3505,1687.01
5759761,370,1,2025-03-07,81.01,0.17,14,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-07,7,3,2025,1,Friday,67.2383,941.3362
5759762,29,1,2025-07-22,74.73,0.29,5,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-22,22,7,2025,3,Tuesday,53.0583,265.29150000000004
5759763,113,1,2025-03-09,197.41,0.35,15,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-09,9,3,2025,1,Sunday,128.3165,1924.7475
5759764,5,1,2025-06-16,138.85,0.32,8,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-16,16,6,2025,2,Monday,94.41799999999999,755.3439999999999
5759765,29,1,2025-06-17,146.8,0.15,16,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-17,17,6,2025,2,Tuesday,124.78,1996.48
5759766,202,1,2025-07-13,157.57,0.28,9,Organic Eggs,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-13,13,7,2025,3,Sunday,113.45039999999999,1021.0535999999998
5759767,5,1,2025-03-12,183.02,0.35,19,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-12,12,3,2025,1,Wednesday,118.96300000000001,2260.297
5759768,291,1,2025-06-09,33.21,0.33,19,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-09,9,6,2025,2,Monday,22.2507,422.76329999999996
5759769,192,1,2025-04-11,162.9,0.07,2,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-11,11,4,2025,2,Friday,151.49699999999999,302.99399999999997
5759770,108,1,2025-03-14,183.43,0.12,15,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-14,14,3,2025,1,Friday,161.41840000000002,2421.2760000000003
5759771,377,1,2025-07-19,147.21,0.25,17,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-19,19,7,2025,3,Saturday,110.4075,1876.9275
5759772,113,1,2025-04-26,106.04,0.26,17,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-26,26,4,2025,2,Saturday,78.4696,1333.9832
5759773,296,1,2025-02-22,17.66,0.15,4,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-22,22,2,2025,1,Saturday,15.011,60.044
5759774,117,1,2025-01-24,61.14,0.1,9,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-24,24,1,2025,1,Friday,55.026,495.23400000000004
5759775,555,1,2025-03-22,47.14,0.06,16,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-22,22,3,2025,1,Saturday,44.3116,708.9856
5759776,371,1,2025-06-08,60.58,0.17,7,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-08,8,6,2025,2,Sunday,50.2814,351.96979999999996
5759777,204,1,2025-05-10,18.51,0.07,16,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-10,10,5,2025,2,Saturday,17.2143,275.4288
5759778,210,1,2025-04-28,141.96,0.01,6,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-28,28,4,2025,2,Monday,140.5404,843.2424000000001
5759779,98,1,2025-04-17,80.95,0.24,9,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-17,17,4,2025,2,Thursday,61.522000000000006,553.6980000000001
5759780,363,1,2025-06-22,162.45,0.11,4,Trail Mix,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-22,22,6,2025,2,Sunday,144.5805,578.322
5759781,210,1,2025-05-29,154.02,0.26,14,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-29,29,5,2025,2,Thursday,113.9748,1595.6472
5759782,29,1,2025-06-22,115.75,0.13,11,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-22,22,6,2025,2,Sunday,100.7025,1107.7275
5759783,108,1,2025-07-20,125.05,0.07,20,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-20,20,7,2025,3,Sunday,116.2965,2325.93
5759784,542,1,2025-02-07,125.53,0.06,14,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-07,7,2,2025,1,Friday,117.9982,1651.9748
5759785,377,1,2025-04-22,94.73,0.29,18,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-22,22,4,2025,2,Tuesday,67.2583,1210.6494
5759786,6,1,2025-06-09,5.02,0.09,3,Pasta,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-09,9,6,2025,2,Monday,4.5682,13.7046
5759787,296,1,2025-02-28,151.56,0.22,4,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-28,28,2,2025,1,Friday,118.2168,472.8672
5759788,108,1,2025-01-28,34.88,0.23,17,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-28,28,1,2025,1,Tuesday,26.8576,456.5792
5759789,202,1,2025-06-24,185.31,0.19,4,Organic Eggs,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-24,24,6,2025,2,Tuesday,150.1011,600.4044
5759790,363,1,2025-02-15,126.71,0.27,13,Trail Mix,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-15,15,2,2025,1,Saturday,92.49829999999999,1202.4778999999999
5759791,286,1,2025-02-26,191.75,0.12,5,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-26,26,2,2025,1,Wednesday,168.74,843.7
5759792,463,1,2025-02-17,15.83,0.22,20,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-17,17,2,2025,1,Monday,12.3474,246.948
5759793,210,1,2025-05-15,178.12,0.06,17,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-15,15,5,2025,2,Thursday,167.4328,2846.3576
5759794,108,1,2025-03-08,138.66,0.11,18,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-08,8,3,2025,1,Saturday,123.4074,2221.3332
5759795,97,1,2025-07-05,106.46,0.09,11,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-05,5,7,2025,3,Saturday,96.87859999999999,1065.6645999999998
5759796,555,1,2025-02-19,197.34,0.03,20,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-19,19,2,2025,1,Wednesday,191.4198,3828.396
5759797,210,1,2025-03-21,131.47,0.11,1,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-21,21,3,2025,1,Friday,117.0083,117.0083
5759798,549,1,2025-02-11,166.53,0.18,2,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-11,11,2,2025,1,Tuesday,136.55460000000002,273.10920000000004
5759799,371,1,2025-06-30,31.58,0.24,3,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-30,30,6,2025,2,Monday,24.000799999999998,72.0024
5759800,565,1,2025-06-13,27.03,0.18,9,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-13,13,6,2025,2,Friday,22.164600000000004,199.48140000000004
5759801,31,2,2025-05-29,84.49,0.13,6,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-05-29,29,5,2025,2,Thursday,73.5063,441.03779999999995
5759802,568,1,2025-06-30,67.31,0.06,5,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-30,30,6,2025,2,Monday,63.2714,316.35699999999997
5759803,370,1,2025-02-12,64.87,0.25,12,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-12,12,2,2025,1,Wednesday,48.6525,583.83
5759804,549,1,2025-03-22,131.36,0.25,20,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-22,22,3,2025,1,Saturday,98.52000000000001,1970.4
5759805,29,1,2025-04-02,140.67,0.27,11,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-02,2,4,2025,2,Wednesday,102.68909999999998,1129.5801
5759806,202,1,2025-06-28,136.41,0.18,5,Organic Eggs,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-28,28,6,2025,2,Saturday,111.8562,559.281
5759807,377,1,2025-02-05,197.41,0.26,3,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-05,5,2,2025,1,Wednesday,146.08339999999998,438.25019999999995
5759808,568,1,2025-03-28,65.18,0.1,5,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-28,28,3,2025,1,Friday,58.662000000000006,293.31000000000006
5759809,192,1,2025-06-10,30.33,0.23,9,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-10,10,6,2025,2,Tuesday,23.3541,210.18689999999998
5759810,210,1,2025-03-18,139.57,0.34,15,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-18,18,3,2025,1,Tuesday,92.11619999999998,1381.7429999999997
5759811,194,1,2025-03-14,183.96,0.28,19,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-14,14,3,2025,1,Friday,132.4512,2516.5728
5759812,542,1,2025-01-25,74.74,0.3,15,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-25,25,1,2025,1,Saturday,52.31799999999999,784.7699999999999
5759813,470,1,2025-06-25,86.15,0.03,15,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-25,25,6,2025,2,Wednesday,83.5655,1253.4825
5759814,194,1,2025-02-25,191.17,0.22,16,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-25,25,2,2025,1,Tuesday,149.1126,2385.8016
5759815,29,1,2025-03-31,51.54,0.32,5,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-31,31,3,2025,1,Monday,35.0472,175.236
5759816,29,1,2025-04-16,134.88,0.21,5,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-16,16,4,2025,2,Wednesday,106.5552,532.776
5759817,286,1,2025-05-01,42.22,0.03,20,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-01,1,5,2025,2,Thursday,40.953399999999995,819.0679999999999
5759818,5,1,2025-04-27,136.75,0.34,10,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-27,27,4,2025,2,Sunday,90.255,902.55
5759819,549,1,2025-03-04,37.6,0.34,15,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-04,4,3,2025,1,Tuesday,24.816,372.24
5759820,117,1,2025-03-18,24.07,0.08,5,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-18,18,3,2025,1,Tuesday,22.1444,110.72200000000001
5759821,204,1,2025-03-10,50.71,0.24,1,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-10,10,3,2025,1,Monday,38.5396,38.5396
5759822,91,1,2025-03-15,11.43,0.26,20,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-15,15,3,2025,1,Saturday,8.4582,169.164
5759823,210,1,2025-04-13,129.53,0.2,2,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-13,13,4,2025,2,Sunday,103.62400000000001,207.24800000000002
5759824,29,1,2025-03-16,10.84,0.09,1,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-16,16,3,2025,1,Sunday,9.8644,9.8644
5759825,289,1,2025-06-09,45.22,0.22,9,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-09,9,6,2025,2,Monday,35.2716,317.4444
5759826,565,1,2025-03-23,92.68,0.27,14,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-23,23,3,2025,1,Sunday,67.6564,947.1896
5759827,555,1,2025-05-30,155.48,0.19,6,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-30,30,5,2025,2,Friday,125.9388,755.6328
5759828,549,1,2025-04-12,15.37,0.2,16,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-12,12,4,2025,2,Saturday,12.296,196.736
5759829,568,1,2025-05-11,131.04,0.23,1,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-11,11,5,2025,2,Sunday,100.90079999999999,100.90079999999999
5759830,192,1,2025-05-26,106.87,0.1,20,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-26,26,5,2025,2,Monday,96.183,1923.66
5759831,97,1,2025-02-19,64.89,0.03,15,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-19,19,2,2025,1,Wednesday,62.9433,944.1495
5759832,549,1,2025-05-06,43.17,0.08,15,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-06,6,5,2025,2,Tuesday,39.7164,595.746
5759833,204,1,2025-05-30,137.41,0.07,11,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-30,30,5,2025,2,Friday,127.79129999999999,1405.7042999999999
5759834,542,1,2025-05-01,163.49,0.33,11,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-01,1,5,2025,2,Thursday,109.53829999999999,1204.9213
5759835,568,1,2025-04-26,87.09,0.27,7,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-26,26,4,2025,2,Saturday,63.5757,445.0299
5759836,117,1,2025-03-08,4.74,0.28,11,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-08,8,3,2025,1,Saturday,3.4128,37.5408
5759837,565,1,2025-05-02,139.11,0.26,19,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-02,2,5,2025,2,Friday,102.94140000000002,1955.8866000000003
5759838,542,1,2025-04-27,64.38,0.02,11,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-27,27,4,2025,2,Sunday,63.0924,694.0164
5759839,6,1,2025-06-05,159.03,0.02,8,Pasta,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-05,5,6,2025,2,Thursday,155.8494,1246.7952
5759840,549,1,2025-06-05,154.46,0.19,9,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-05,5,6,2025,2,Thursday,125.11260000000001,1126.0134
5759841,555,1,2025-06-16,157.52,0.03,20,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-16,16,6,2025,2,Monday,152.7944,3055.888
5759842,117,1,2025-07-22,32.14,0.15,4,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-22,22,7,2025,3,Tuesday,27.319,109.276
5759843,6,1,2025-04-22,69.3,0.31,4,Pasta,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-22,22,4,2025,2,Tuesday,47.81699999999999,191.26799999999997
5759844,377,1,2025-04-01,150.49,0.13,8,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-01,1,4,2025,2,Tuesday,130.9263,1047.4104
5759845,97,1,2025-07-06,82.65,0.31,16,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-06,6,7,2025,3,Sunday,57.0285,912.456
5759846,184,1,2025-05-27,86.15,0.12,4,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-27,27,5,2025,2,Tuesday,75.81200000000001,303.24800000000005
5759847,463,1,2025-02-22,74.5,0.01,3,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-22,22,2,2025,1,Saturday,73.755,221.265
5759848,5,1,2025-06-24,131.88,0.15,1,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-24,24,6,2025,2,Tuesday,112.098,112.098
5759849,108,1,2025-03-19,13.82,0.2,17,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-19,19,3,2025,1,Wednesday,11.056000000000001,187.95200000000003
5759850,463,1,2025-06-19,123.52,0.12,10,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-19,19,6,2025,2,Thursday,108.6976,1086.9759999999999
5759851,184,1,2025-04-23,112.1,0.06,13,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-23,23,4,2025,2,Wednesday,105.374,1369.8619999999999
5759852,113,1,2025-02-02,197.03,0.08,12,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-02,2,2,2025,1,Sunday,181.26760000000002,2175.2112
5759853,568,1,2025-05-09,173.62,0.23,15,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-09,9,5,2025,2,Friday,133.6874,2005.311
5759854,29,1,2025-02-20,100.49,0.04,11,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-20,20,2,2025,1,Thursday,96.4704,1061.1743999999999
5759855,542,1,2025-03-13,93.72,0.22,10,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-13,13,3,2025,1,Thursday,73.1016,731.0160000000001
5759856,210,1,2025-01-28,14.89,0.25,3,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-28,28,1,2025,1,Tuesday,11.1675,33.5025
5759857,194,1,2025-04-16,64.02,0.28,12,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-16,16,4,2025,2,Wednesday,46.09439999999999,553.1327999999999
5759858,542,1,2025-06-17,94.14,0.06,5,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-17,17,6,2025,2,Tuesday,88.49159999999999,442.45799999999997
5759859,192,1,2025-02-22,4.95,0.05,2,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-22,22,2,2025,1,Saturday,4.7025,9.405
5759860,202,1,2025-05-05,44.3,0.12,12,Organic Eggs,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-05,5,5,2025,2,Monday,38.983999999999995,467.80799999999994
5759861,6,1,2025-03-17,8.8,0.26,17,Pasta,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-17,17,3,2025,1,Monday,6.5120000000000005,110.70400000000001
5759862,194,1,2025-03-10,133.62,0.16,2,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-10,10,3,2025,1,Monday,112.2408,224.4816
5759863,97,1,2025-03-02,14.71,0.23,3,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-02,2,3,2025,1,Sunday,11.3267,33.9801
5759864,98,1,2025-03-05,31.61,0.31,5,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-05,5,3,2025,1,Wednesday,21.810899999999997,109.05449999999999
5759865,370,1,2025-04-26,43.83,0.01,7,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-26,26,4,2025,2,Saturday,43.3917,303.7419
5759866,98,1,2025-05-16,27.13,0.01,7,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-16,16,5,2025,2,Friday,26.8587,188.0109
5759867,296,1,2025-05-08,129.92,0.3,19,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-08,8,5,2025,2,Thursday,90.94399999999999,1727.9359999999997
5759868,192,1,2025-04-16,58.49,0.06,11,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-16,16,4,2025,2,Wednesday,54.980599999999995,604.7865999999999
5759869,555,1,2025-03-28,194.96,0.2,3,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-28,28,3,2025,1,Friday,155.96800000000002,467.90400000000005
5759870,463,1,2025-04-21,88.42,0.01,8,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-21,21,4,2025,2,Monday,87.5358,700.2864
5759871,91,1,2025-06-06,158.69,0.29,17,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-06,6,6,2025,2,Friday,112.6699,1915.3883
5759872,194,1,2025-02-09,167.23,0.32,11,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-09,9,2,2025,1,Sunday,113.71639999999998,1250.8803999999998
5759873,555,1,2025-06-13,13.44,0.22,1,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-13,13,6,2025,2,Friday,10.4832,10.4832
5759874,463,1,2025-07-05,19.51,0.26,5,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-05,5,7,2025,3,Saturday,14.4374,72.187
5759875,296,1,2025-05-17,139.84,0.3,20,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-17,17,5,2025,2,Saturday,97.88799999999999,1957.7599999999998
5759876,371,1,2025-05-15,193.02,0.06,11,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-15,15,5,2025,2,Thursday,181.4388,1995.8267999999998
5759877,194,1,2025-04-03,144.53,0.2,2,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-03,3,4,2025,2,Thursday,115.62400000000001,231.24800000000002
5759878,204,1,2025-02-02,83.58,0.31,20,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-02,2,2,2025,1,Sunday,57.670199999999994,1153.404
5759879,363,1,2025-07-03,56.05,0.1,3,Trail Mix,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-03,3,7,2025,3,Thursday,50.445,151.335
5759880,363,1,2025-03-19,118.11,0.32,1,Trail Mix,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-19,19,3,2025,1,Wednesday,80.31479999999999,80.31479999999999
5759881,108,1,2025-02-16,27.38,0.22,18,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-16,16,2,2025,1,Sunday,21.3564,384.4152
5759882,463,1,2025-07-19,11.77,0.32,5,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-19,19,7,2025,3,Saturday,8.003599999999999,40.017999999999994
5759883,194,1,2025-04-13,42.23,0.11,10,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-13,13,4,2025,2,Sunday,37.5847,375.847
5759884,549,1,2025-06-28,130.4,0.1,8,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-28,28,6,2025,2,Saturday,117.36000000000001,938.8800000000001
5759885,470,1,2025-04-14,133.37,0.29,16,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-14,14,4,2025,2,Monday,94.6927,1515.0832
5759886,565,1,2025-03-10,16.36,0.19,16,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-10,10,3,2025,1,Monday,13.2516,212.0256
5759887,29,1,2025-05-22,53.45,0.09,8,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-22,22,5,2025,2,Thursday,48.639500000000005,389.11600000000004
5759888,204,1,2025-03-04,139.94,0.07,13,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-04,4,3,2025,1,Tuesday,130.14419999999998,1691.8745999999999
5759889,29,1,2025-02-23,142.39,0.14,19,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-23,23,2,2025,1,Sunday,122.45539999999998,2326.6526
